ano,mes,data,regiao,uf,cidade,pm25,pm10,no2,co,o3,temperatura_media,umidade,indice_qualidade_ar,nivel_qualidade
2015,6,2015-06-01,Sudeste,ES,Vitória,40.84,107.88,27.33,1.66,29.36,24.2,41.2,86.77,Ruim
2015,6,2015-06-01,Sudeste,ES,Vila Velha,35.24,38.13,21.66,0.32,51.48,23.2,42.5,54.38,Moderada
2015,6,2015-06-01,Sudeste,ES,Serra,30.48,70.25,14.51,0.45,48.03,26.2,41.2,57.0,Moderada
2015,6,2015-06-01,Sul,PR,Curitiba,44.87,40.91,34.17,0.57,44.35,26.3,79.3,68.15,Moderada
2015,6,2015-06-01,Sul,PR,Londrina,26.27,67.96,23.17,0.94,45.54,22.2,61.9,58.48,Moderada
2015,6,2015-06-01,Sul,SC,Florianópolis,27.6,62.63,31.58,0.75,39.87,20.1,88.2,58.41,Moderada
2015,6,2015-06-01,Sul,SC,Joinville,37.39,86.74,41.08,1.78,36.92,29.6,74.8,83.55,Ruim
2015,6,2015-06-01,Sul,RS,Porto Alegre,44.72,74.29,29.3,0.66,29.18,25.0,57.6,74.31,Moderada
2015,6,2015-06-01,Sul,RS,Caxias do Sul,37.51,59.89,33.59,1.6,28.89,33.7,78.2,72.81,Moderada
2015,7,2015-07-01,Norte,AM,Manaus,31.9,50.9,34.03,1.28,50.11,27.1,71.3,65.19,Moderada
2015,7,2015-07-01,Norte,PA,Belém,37.93,101.27,21.71,1.36,41.97,26.0,84.8,79.94,Moderada
2015,7,2015-07-01,Norte,PA,Santarém,32.89,56.81,21.16,1.13,46.49,24.9,52.2,62.77,Moderada
2015,7,2015-07-01,Norte,RO,Porto Velho,31.53,67.78,38.71,0.75,33.36,28.3,77.7,64.33,Moderada
2015,7,2015-07-01,Norte,TO,Palmas,46.66,83.64,39.63,1.58,39.44,26.0,68.2,89.37,Ruim
2015,7,2015-07-01,Nordeste,BA,Salvador,33.83,83.85,31.3,0.68,46.74,27.4,57.1,69.37,Moderada
2015,7,2015-07-01,Nordeste,BA,Feira de Santana,37.15,94.27,34.18,0.9,49.16,23.5,69.7,77.7,Moderada
2015,7,2015-07-01,Nordeste,PE,Recife,20.8,102.0,28.02,0.55,41.64,28.0,42.3,59.75,Moderada
2015,7,2015-07-01,Nordeste,PE,Jaboatão dos Guararapes,26.14,93.91,23.21,1.54,33.28,26.4,71.2,68.48,Moderada
2015,7,2015-07-01,Nordeste,CE,Fortaleza,19.41,100.92,23.99,0.97,46.76,32.6,52.5,61.13,Moderada
2015,7,2015-07-01,Nordeste,CE,Juazeiro do Norte,30.02,89.37,9.82,1.59,33.13,22.5,56.0,67.81,Moderada
2015,7,2015-07-01,Nordeste,MA,São Luís,27.36,96.53,29.13,1.0,61.74,23.5,67.9,70.24,Moderada
2015,7,2015-07-01,Nordeste,PB,João Pessoa,28.34,50.89,35.92,1.41,44.37,25.0,60.9,62.93,Moderada
2015,7,2015-07-01,Centro-Oeste,DF,Brasília,33.97,60.05,29.75,1.69,51.81,25.0,92.5,71.7,Moderada
2015,7,2015-07-01,Centro-Oeste,GO,Goiânia,52.92,37.78,32.12,1.74,24.15,29.5,93.9,81.44,Ruim
2015,7,2015-07-01,Centro-Oeste,GO,Aparecida de Goiânia,41.52,48.44,19.95,1.67,50.71,20.1,57.4,72.89,Moderada
2015,7,2015-07-01,Centro-Oeste,MT,Cuiabá,42.06,69.47,28.85,0.68,33.86,22.1,75.9,71.25,Moderada
2015,7,2015-07-01,Centro-Oeste,MS,Campo Grande,29.98,90.97,22.82,0.31,40.49,27.1,88.7,61.99,Moderada
2015,7,2015-07-01,Sudeste,SP,São Paulo,46.48,62.28,31.43,1.79,64.7,23.6,57.0,86.07,Ruim
2015,7,2015-07-01,Sudeste,SP,Campinas,40.66,92.03,37.64,1.77,41.54,23.5,72.7,87.29,Ruim
2015,7,2015-07-01,Sudeste,SP,Ribeirão Preto,33.79,83.73,13.06,0.82,56.68,27.4,60.5,66.82,Moderada
2015,7,2015-07-01,Sudeste,RJ,Rio de Janeiro,28.87,56.32,46.47,1.42,43.02,21.9,71.3,67.32,Moderada
2015,7,2015-07-01,Sudeste,RJ,Niterói,23.84,48.28,21.32,1.59,44.69,27.7,75.2,56.09,Moderada
2015,7,2015-07-01,Sudeste,RJ,Nova Iguaçu,36.23,68.37,27.12,1.22,61.91,19.1,66.1,72.4,Moderada
2015,7,2015-07-01,Sudeste,RJ,Petrópolis,36.87,55.48,16.1,1.34,46.21,26.2,90.3,66.38,Moderada
2015,7,2015-07-01,Sudeste,MG,Belo Horizonte,40.6,82.18,27.37,1.14,31.24,28.6,72.3,76.16,Moderada
2015,7,2015-07-01,Sudeste,MG,Uberlândia,37.18,68.6,19.58,1.52,48.51,27.6,89.9,72.56,Moderada
2015,7,2015-07-01,Sudeste,MG,Juiz de Fora,37.01,86.58,32.26,1.65,36.77,30.8,56.9,79.88,Moderada
2015,7,2015-07-01,Sudeste,ES,Vitória,15.48,97.1,21.36,1.36,25.38,22.9,69.1,56.93,Moderada
2015,7,2015-07-01,Sudeste,ES,Vila Velha,38.13,45.34,40.78,0.77,45.34,25.9,40.5,66.5,Moderada
2015,7,2015-07-01,Sudeste,ES,Serra,22.12,42.55,27.52,1.37,44.05,22.4,40.6,52.83,Moderada
2015,7,2015-07-01,Sul,PR,Curitiba,39.3,59.43,19.66,0.38,45.3,23.7,54.8,62.75,Moderada
2015,7,2015-07-01,Sul,PR,Londrina,46.98,58.83,29.69,1.44,38.31,23.6,56.6,79.75,Moderada
2015,7,2015-07-01,Sul,SC,Florianópolis,58.49,76.39,34.23,0.32,42.36,19.3,42.9,87.11,Ruim
2015,7,2015-07-01,Sul,SC,Joinville,25.47,36.51,29.28,1.67,45.9,29.5,92.2,57.29,Moderada
2015,7,2015-07-01,Sul,RS,Porto Alegre,35.81,82.45,31.37,1.1,52.78,30.1,70.9,74.79,Moderada
2015,7,2015-07-01,Sul,RS,Caxias do Sul,28.76,48.58,24.09,1.15,47.72,31.2,78.9,58.03,Moderada
2015,8,2015-08-01,Norte,AM,Manaus,31.15,79.81,24.13,1.2,42.26,29.2,94.1,67.81,Moderada
2015,8,2015-08-01,Norte,PA,Belém,38.88,75.13,36.69,0.37,39.32,29.0,56.9,69.85,Moderada
2015,8,2015-08-01,Norte,PA,Santarém,43.76,68.45,19.75,0.97,42.5,28.9,45.0,73.45,Moderada
2015,8,2015-08-01,Norte,RO,Porto Velho,30.6,45.41,23.3,1.76,44.66,26.3,57.6,63.25,Moderada
2015,8,2015-08-01,Norte,TO,Palmas,19.87,86.71,17.46,1.26,41.01,26.0,91.6,58.09,Moderada
2015,8,2015-08-01,Nordeste,BA,Salvador,36.83,68.27,24.14,0.62,53.65,18.1,64.9,66.55,Moderada
2015,8,2015-08-01,Nordeste,BA,Feira de Santana,32.29,59.14,22.66,1.46,40.23,26.5,54.8,65.23,Moderada
2015,8,2015-08-01,Nordeste,PE,Recife,52.68,49.44,33.63,1.13,24.83,27.8,45.6,79.71,Moderada
2015,8,2015-08-01,Nordeste,PE,Jaboatão dos Guararapes,41.3,83.41,24.05,1.49,49.73,23.4,94.2,80.97,Ruim
2015,8,2015-08-01,Nordeste,CE,Fortaleza,18.61,95.98,42.54,0.82,36.37,25.4,46.1,61.54,Moderada
2015,8,2015-08-01,Nordeste,CE,Juazeiro do Norte,42.59,80.44,34.37,1.04,29.69,25.4,94.6,78.3,Moderada
2015,8,2015-08-01,Nordeste,MA,São Luís,35.54,73.79,21.7,1.55,56.22,18.8,67.5,73.91,Moderada
2015,8,2015-08-01,Nordeste,PB,João Pessoa,40.27,91.39,40.97,1.25,23.47,18.8,75.0,81.68,Ruim
2015,8,2015-08-01,Centro-Oeste,DF,Brasília,24.23,87.79,20.53,1.42,54.89,26.1,68.3,65.71,Moderada
2015,8,2015-08-01,Centro-Oeste,GO,Goiânia,30.26,66.74,18.38,1.43,31.64,22.6,74.8,63.14,Moderada
2015,8,2015-08-01,Centro-Oeste,GO,Aparecida de Goiânia,32.0,41.81,23.43,1.72,44.03,25.4,83.8,63.3,Moderada
2015,8,2015-08-01,Centro-Oeste,MT,Cuiabá,21.3,77.51,11.89,1.63,38.69,22.0,86.5,58.43,Moderada
2015,8,2015-08-01,Centro-Oeste,MS,Campo Grande,45.56,52.17,29.58,0.71,36.11,23.1,54.8,70.75,Moderada
2015,8,2015-08-01,Sudeste,SP,São Paulo,21.88,83.35,23.76,0.53,42.01,27.6,57.3,54.95,Moderada
2015,8,2015-08-01,Sudeste,SP,Campinas,30.08,53.14,13.38,1.44,49.82,28.1,79.2,60.22,Moderada
2015,8,2015-08-01,Sudeste,SP,Ribeirão Preto,26.52,68.71,22.53,1.29,49.09,25.9,75.5,61.87,Moderada
2015,8,2015-08-01,Sudeste,RJ,Rio de Janeiro,45.21,76.29,21.41,0.42,52.74,25.7,87.0,73.73,Moderada
2015,8,2015-08-01,Sudeste,RJ,Niterói,32.15,87.49,28.92,0.78,43.3,27.7,52.5,68.6,Moderada
2015,8,2015-08-01,Sudeste,RJ,Nova Iguaçu,40.14,74.48,29.03,1.42,57.59,28.0,74.4,79.13,Moderada
2015,8,2015-08-01,Sudeste,RJ,Petrópolis,40.6,53.2,28.51,0.85,59.14,21.3,63.0,69.68,Moderada
2015,8,2015-08-01,Sudeste,MG,Belo Horizonte,38.52,82.25,26.06,0.39,40.66,26.0,92.3,68.89,Moderada
2015,8,2015-08-01,Sudeste,MG,Uberlândia,18.44,72.65,21.15,1.52,32.88,21.9,90.8,55.46,Moderada
2015,8,2015-08-01,Sudeste,MG,Juiz de Fora,36.49,77.8,21.79,0.47,31.89,25.5,60.7,64.68,Moderada
2015,8,2015-08-01,Sudeste,ES,Vitória,38.93,91.49,19.86,0.77,36.39,22.5,92.2,72.64,Moderada
2015,8,2015-08-01,Sudeste,ES,Vila Velha,36.03,62.07,22.78,1.0,39.82,23.8,83.3,65.59,Moderada
2015,8,2015-08-01,Sudeste,ES,Serra,32.61,70.02,26.34,0.91,42.14,29.0,84.2,64.9,Moderada
2015,8,2015-08-01,Sul,PR,Curitiba,36.53,59.64,42.96,1.66,55.99,24.9,88.5,77.38,Moderada
2015,8,2015-08-01,Sul,PR,Londrina,35.23,50.36,23.55,1.41,45.19,21.6,56.5,65.98,Moderada
2015,8,2015-08-01,Sul,SC,Florianópolis,13.77,96.95,36.63,0.59,37.95,27.4,81.9,54.29,Moderada
2015,8,2015-08-01,Sul,SC,Joinville,47.18,78.1,29.61,1.76,42.71,27.4,77.9,87.77,Ruim
2015,8,2015-08-01,Sul,RS,Porto Alegre,40.15,74.2,13.33,0.71,37.51,28.1,90.4,67.47,Moderada
2015,8,2015-08-01,Sul,RS,Caxias do Sul,29.57,82.4,24.27,1.26,21.07,26.1,77.4,65.5,Moderada
2015,9,2015-09-01,Norte,AM,Manaus,32.76,56.75,17.31,0.74,42.59,27.7,65.4,58.2,Moderada
2015,9,2015-09-01,Norte,PA,Belém,28.39,44.02,28.28,0.53,31.78,30.0,93.3,51.08,Moderada
2015,9,2015-09-01,Norte,PA,Santarém,22.13,51.63,21.15,1.48,16.89,24.7,54.2,51.6,Moderada
2015,9,2015-09-01,Norte,RO,Porto Velho,22.67,39.18,29.56,0.75,27.15,25.3,56.9,46.3,Boa
2015,9,2015-09-01,Norte,TO,Palmas,34.8,47.68,24.36,1.14,32.2,25.4,44.0,61.66,Moderada
2015,9,2015-09-01,Nordeste,BA,Salvador,47.7,73.19,23.25,1.13,44.08,28.2,94.5,80.51,Ruim
2015,9,2015-09-01,Nordeste,BA,Feira de Santana,39.64,62.38,14.4,1.04,33.32,29.4,55.9,66.55,Moderada
2015,9,2015-09-01,Nordeste,PE,Recife,30.11,71.65,25.74,0.74,48.08,29.8,50.4,62.21,Moderada
2015,9,2015-09-01,Nordeste,PE,Jaboatão dos Guararapes,43.86,44.67,33.64,1.43,48.76,24.9,67.3,75.36,Moderada
2015,9,2015-09-01,Nordeste,CE,Fortaleza,19.92,87.14,17.84,0.84,44.77,27.3,78.9,55.38,Moderada
2015,9,2015-09-01,Nordeste,CE,Juazeiro do Norte,45.48,71.79,11.76,1.41,28.45,26.1,50.3,75.94,Moderada
2015,9,2015-09-01,Nordeste,MA,São Luís,38.81,58.27,31.82,0.33,51.06,28.0,53.0,65.19,Moderada
2015,9,2015-09-01,Nordeste,PB,João Pessoa,41.6,60.55,16.88,0.32,43.79,27.1,94.0,63.76,Moderada
2015,9,2015-09-01,Centro-Oeste,DF,Brasília,50.15,84.88,34.99,1.53,46.8,24.9,48.3,92.02,Ruim
2015,9,2015-09-01,Centro-Oeste,GO,Goiânia,32.82,46.0,28.11,0.75,48.06,28.3,46.7,58.86,Moderada
2015,9,2015-09-01,Centro-Oeste,GO,Aparecida de Goiânia,22.75,33.98,11.01,0.81,42.01,25.0,86.9,42.41,Boa
2015,9,2015-09-01,Centro-Oeste,MT,Cuiabá,27.97,79.17,11.18,0.57,36.64,30.6,59.3,55.98,Moderada
2015,9,2015-09-01,Centro-Oeste,MS,Campo Grande,21.52,103.55,20.54,1.25,38.42,28.5,64.1,64.24,Moderada
2015,9,2015-09-01,Sudeste,SP,São Paulo,45.18,91.7,29.16,0.96,36.18,25.5,55.7,82.2,Ruim
2015,9,2015-09-01,Sudeste,SP,Campinas,27.73,63.79,4.22,1.6,44.14,27.4,53.5,59.18,Moderada
2015,9,2015-09-01,Sudeste,SP,Ribeirão Preto,26.25,87.17,18.3,0.34,51.03,27.2,69.5,57.83,Moderada
2015,9,2015-09-01,Sudeste,RJ,Rio de Janeiro,24.0,56.16,28.89,0.69,48.08,28.4,43.4,53.16,Moderada
2015,9,2015-09-01,Sudeste,RJ,Niterói,34.54,67.87,21.7,1.41,44.24,19.9,68.2,69.17,Moderada
2015,9,2015-09-01,Sudeste,RJ,Nova Iguaçu,39.99,115.41,32.59,0.65,39.1,28.8,71.5,82.12,Ruim
2015,9,2015-09-01,Sudeste,RJ,Petrópolis,27.28,69.28,34.19,1.79,53.25,29.1,70.5,70.06,Moderada
2015,9,2015-09-01,Sudeste,MG,Belo Horizonte,13.39,47.48,28.86,1.25,40.09,23.6,80.3,45.18,Boa
2015,9,2015-09-01,Sudeste,MG,Uberlândia,48.46,47.28,29.65,0.51,47.75,25.0,74.6,71.7,Moderada
2015,9,2015-09-01,Sudeste,MG,Juiz de Fora,38.38,82.51,30.97,1.73,23.8,25.5,73.2,79.16,Moderada
2015,9,2015-09-01,Sudeste,ES,Vitória,47.87,75.26,31.84,0.73,27.26,23.5,65.9,78.41,Moderada
2015,9,2015-09-01,Sudeste,ES,Vila Velha,35.44,71.55,23.42,1.2,35.77,18.8,84.5,68.79,Moderada
2015,9,2015-09-01,Sudeste,ES,Serra,43.13,64.76,18.58,0.73,30.23,23.5,73.0,68.54,Moderada
2015,9,2015-09-01,Sul,PR,Curitiba,46.38,103.56,32.64,0.72,37.99,28.6,72.0,85.39,Ruim
2015,9,2015-09-01,Sul,PR,Londrina,41.88,89.14,24.67,1.18,43.44,20.6,77.1,79.95,Moderada
2015,9,2015-09-01,Sul,SC,Florianópolis,44.77,58.54,24.16,0.4,44.5,23.2,92.1,68.63,Moderada
2015,9,2015-09-01,Sul,SC,Joinville,46.89,96.75,18.92,0.51,37.78,25.9,86.6,78.97,Moderada
2015,9,2015-09-01,Sul,RS,Porto Alegre,51.52,79.96,24.19,1.46,48.28,24.2,64.4,88.92,Ruim
2015,9,2015-09-01,Sul,RS,Caxias do Sul,53.02,71.09,39.49,1.46,26.02,19.8,76.7,89.65,Ruim
2015,10,2015-10-01,Norte,AM,Manaus,25.85,37.06,26.37,1.77,42.92,26.0,77.2,57.61,Moderada
2015,10,2015-10-01,Norte,PA,Belém,59.44,41.0,14.88,1.71,34.45,28.0,76.6,84.61,Ruim
2015,10,2015-10-01,Norte,PA,Santarém,35.66,57.73,17.22,1.05,34.78,20.4,69.4,62.75,Moderada
2015,10,2015-10-01,Norte,RO,Porto Velho,45.32,72.63,25.24,1.68,44.25,21.0,79.7,83.15,Ruim
2015,10,2015-10-01,Norte,TO,Palmas,23.78,73.21,30.24,1.51,40.47,28.2,43.4,63.38,Moderada
2015,10,2015-10-01,Nordeste,BA,Salvador,22.81,55.38,20.57,1.19,42.21,29.0,81.6,53.28,Moderada
2015,10,2015-10-01,Nordeste,BA,Feira de Santana,27.14,66.52,31.15,1.31,26.97,27.6,79.0,61.99,Moderada
2015,10,2015-10-01,Nordeste,PE,Recife,42.56,64.0,17.59,1.02,43.15,22.6,65.7,71.21,Moderada
2015,10,2015-10-01,Nordeste,PE,Jaboatão dos Guararapes,23.41,62.14,31.52,1.72,49.72,21.0,94.7,63.22,Moderada
2015,10,2015-10-01,Nordeste,CE,Fortaleza,31.52,69.19,47.06,1.03,52.82,24.8,78.1,70.92,Moderada
2015,10,2015-10-01,Nordeste,CE,Juazeiro do Norte,26.93,33.62,32.37,1.55,41.63,26.6,75.4,57.32,Moderada
2015,10,2015-10-01,Nordeste,MA,São Luís,35.92,74.55,38.8,1.68,35.61,24.9,59.0,77.69,Moderada
2015,10,2015-10-01,Nordeste,PB,João Pessoa,18.19,52.98,23.22,0.74,18.91,31.4,76.1,43.24,Boa
2015,10,2015-10-01,Centro-Oeste,DF,Brasília,29.98,70.82,22.85,1.13,46.68,28.3,46.5,64.14,Moderada
2015,10,2015-10-01,Centro-Oeste,GO,Goiânia,34.16,68.47,22.56,0.73,29.54,30.5,53.6,62.28,Moderada
2015,10,2015-10-01,Centro-Oeste,GO,Aparecida de Goiânia,24.89,75.95,18.37,1.63,39.68,20.0,69.8,63.02,Moderada
2015,10,2015-10-01,Centro-Oeste,MT,Cuiabá,45.35,82.82,26.32,1.51,42.4,24.3,73.0,84.45,Ruim
2015,10,2015-10-01,Centro-Oeste,MS,Campo Grande,35.26,94.25,9.77,0.48,46.63,28.2,58.0,66.24,Moderada
2015,10,2015-10-01,Sudeste,SP,São Paulo,37.84,103.78,34.51,0.57,34.63,20.9,92.4,76.61,Moderada
2015,10,2015-10-01,Sudeste,SP,Campinas,48.15,70.73,14.7,0.88,49.12,31.9,46.7,76.67,Moderada
2015,10,2015-10-01,Sudeste,SP,Ribeirão Preto,45.78,52.91,16.94,0.51,43.61,23.4,50.5,67.12,Moderada
2015,10,2015-10-01,Sudeste,RJ,Rio de Janeiro,14.8,80.4,21.64,1.0,42.44,21.5,49.6,51.1,Moderada
2015,10,2015-10-01,Sudeste,RJ,Niterói,31.39,83.46,24.31,1.09,37.58,28.5,62.0,67.67,Moderada
2015,10,2015-10-01,Sudeste,RJ,Nova Iguaçu,25.46,73.23,37.68,0.5,33.11,26.2,86.2,57.99,Moderada
2015,10,2015-10-01,Sudeste,RJ,Petrópolis,28.59,97.63,22.16,0.77,33.65,30.0,41.4,65.19,Moderada
2015,10,2015-10-01,Sudeste,MG,Belo Horizonte,16.09,95.28,27.48,1.74,42.9,28.8,64.7,63.42,Moderada
2015,10,2015-10-01,Sudeste,MG,Uberlândia,44.3,53.15,16.37,1.32,37.27,24.8,77.8,71.55,Moderada
2015,10,2015-10-01,Sudeste,MG,Juiz de Fora,26.72,76.53,35.8,0.7,42.12,23.8,48.7,61.95,Moderada
2015,10,2015-10-01,Sudeste,ES,Vitória,27.68,76.83,36.47,0.48,49.22,21.1,66.4,62.01,Moderada
2015,10,2015-10-01,Sudeste,ES,Vila Velha,23.98,68.43,19.34,1.01,50.4,21.3,65.8,56.65,Moderada
2015,10,2015-10-01,Sudeste,ES,Serra,37.05,49.47,24.99,0.36,34.94,25.8,43.9,58.36,Moderada
2015,10,2015-10-01,Sul,PR,Curitiba,17.07,53.06,28.65,1.28,45.12,25.9,81.9,50.56,Moderada
2015,10,2015-10-01,Sul,PR,Londrina,34.54,86.51,20.35,0.97,42.35,29.5,42.5,69.77,Moderada
2015,10,2015-10-01,Sul,SC,Florianópolis,24.53,69.31,22.2,1.23,16.78,26.2,86.4,56.47,Moderada
2015,10,2015-10-01,Sul,SC,Joinville,41.56,85.99,16.45,1.54,28.5,20.9,48.4,78.18,Moderada
2015,10,2015-10-01,Sul,RS,Porto Alegre,39.23,65.22,32.0,0.94,34.54,20.5,62.5,70.57,Moderada
2015,10,2015-10-01,Sul,RS,Caxias do Sul,36.73,86.59,23.41,1.52,27.42,19.4,41.1,75.45,Moderada
2015,11,2015-11-01,Norte,AM,Manaus,45.24,58.96,29.3,0.82,27.12,24.8,60.6,72.03,Moderada
2015,11,2015-11-01,Norte,PA,Belém,38.82,69.67,36.54,0.73,45.38,20.5,61.0,71.85,Moderada
2015,11,2015-11-01,Norte,PA,Santarém,55.77,58.09,33.75,1.27,25.84,19.4,90.8,85.92,Ruim
2015,11,2015-11-01,Norte,RO,Porto Velho,47.62,79.41,20.98,0.57,51.02,24.6,88.1,77.6,Moderada
2015,11,2015-11-01,Norte,TO,Palmas,35.12,57.89,21.92,0.62,40.24,26.0,86.8,60.53,Moderada
2015,11,2015-11-01,Nordeste,BA,Salvador,26.02,41.92,43.68,0.41,50.02,25.4,40.6,53.07,Moderada
2015,11,2015-11-01,Nordeste,BA,Feira de Santana,39.95,80.8,21.11,0.73,37.23,26.4,50.3,71.03,Moderada
2015,11,2015-11-01,Nordeste,PE,Recife,27.21,99.76,28.85,1.03,31.35,22.6,78.5,68.02,Moderada
2015,11,2015-11-01,Nordeste,PE,Jaboatão dos Guararapes,37.96,59.37,22.61,0.67,31.27,26.7,40.9,63.14,Moderada
2015,11,2015-11-01,Nordeste,CE,Fortaleza,38.0,83.74,19.59,0.78,47.48,25.4,81.2,71.04,Moderada
2015,11,2015-11-01,Nordeste,CE,Juazeiro do Norte,39.55,87.28,18.26,0.74,46.81,24.2,52.7,72.57,Moderada
2015,11,2015-11-01,Nordeste,MA,São Luís,52.02,63.31,18.86,0.47,28.85,26.2,51.4,74.04,Moderada
2015,11,2015-11-01,Nordeste,PB,João Pessoa,43.89,138.25,24.77,0.66,29.78,22.6,88.1,88.48,Ruim
2015,11,2015-11-01,Centro-Oeste,DF,Brasília,27.89,59.74,35.09,0.77,43.35,25.0,68.2,59.33,Moderada
2015,11,2015-11-01,Centro-Oeste,GO,Goiânia,38.54,96.62,23.87,1.03,52.26,25.0,77.1,78.26,Moderada
2015,11,2015-11-01,Centro-Oeste,GO,Aparecida de Goiânia,34.63,70.63,22.86,1.59,48.13,24.6,49.6,72.05,Moderada
2015,11,2015-11-01,Centro-Oeste,MT,Cuiabá,44.31,68.85,36.71,0.88,51.66,24.2,85.0,78.45,Moderada
2015,11,2015-11-01,Centro-Oeste,MS,Campo Grande,51.38,75.87,27.86,0.42,25.89,24.0,82.0,78.1,Moderada
2015,11,2015-11-01,Sudeste,SP,São Paulo,27.81,57.97,11.38,1.79,50.62,29.0,73.7,61.72,Moderada
2015,11,2015-11-01,Sudeste,SP,Campinas,30.88,64.89,23.73,1.76,54.36,25.9,45.6,69.47,Moderada
2015,11,2015-11-01,Sudeste,SP,Ribeirão Preto,36.64,52.29,29.37,0.68,43.25,24.1,85.1,63.13,Moderada
2015,11,2015-11-01,Sudeste,RJ,Rio de Janeiro,37.7,86.25,32.79,1.7,40.51,21.5,59.6,81.31,Ruim
2015,11,2015-11-01,Sudeste,RJ,Niterói,33.52,77.27,22.82,1.44,37.87,23.0,73.4,70.53,Moderada
2015,11,2015-11-01,Sudeste,RJ,Nova Iguaçu,29.1,102.35,10.06,1.72,36.58,18.9,77.4,71.71,Moderada
2015,11,2015-11-01,Sudeste,RJ,Petrópolis,44.2,94.17,25.6,0.8,36.5,27.9,70.1,79.79,Moderada
2015,11,2015-11-01,Sudeste,MG,Belo Horizonte,44.61,62.79,27.62,0.95,42.82,25.1,78.2,74.6,Moderada
2015,11,2015-11-01,Sudeste,MG,Uberlândia,27.25,99.07,13.08,1.8,27.4,18.3,91.3,69.67,Moderada
2015,11,2015-11-01,Sudeste,MG,Juiz de Fora,31.74,58.76,19.29,1.04,35.13,23.6,54.1,59.92,Moderada
2015,11,2015-11-01,Sudeste,ES,Vitória,36.32,91.6,5.08,1.37,42.46,26.2,79.2,72.09,Moderada
2015,11,2015-11-01,Sudeste,ES,Vila Velha,33.88,71.69,34.24,1.78,54.13,21.9,88.9,76.64,Moderada
2015,11,2015-11-01,Sudeste,ES,Serra,32.91,76.17,25.64,0.43,42.28,22.7,58.1,62.74,Moderada
2015,11,2015-11-01,Sul,PR,Curitiba,21.07,99.62,28.88,1.24,50.39,21.0,57.1,66.04,Moderada
2015,11,2015-11-01,Sul,PR,Londrina,26.45,73.49,23.41,1.41,49.43,25.6,86.8,64.25,Moderada
2015,11,2015-11-01,Sul,SC,Florianópolis,20.2,74.5,32.11,1.36,41.27,22.7,54.8,59.86,Moderada
2015,11,2015-11-01,Sul,SC,Joinville,23.58,59.72,42.41,1.36,51.3,19.0,85.3,62.78,Moderada
2015,11,2015-11-01,Sul,RS,Porto Alegre,48.62,55.04,24.19,0.59,35.82,24.5,60.1,71.83,Moderada
2015,11,2015-11-01,Sul,RS,Caxias do Sul,46.31,60.38,24.89,0.8,39.42,28.2,82.4,73.31,Moderada
2015,12,2015-12-01,Norte,AM,Manaus,44.56,72.34,28.12,1.3,54.38,24.1,50.7,81.07,Ruim
2015,12,2015-12-01,Norte,PA,Belém,24.73,60.72,25.11,0.36,46.02,26.1,58.4,51.23,Moderada
2015,12,2015-12-01,Norte,PA,Santarém,35.09,71.11,32.47,0.68,44.47,20.6,40.6,67.38,Moderada
2015,12,2015-12-01,Norte,RO,Porto Velho,39.42,51.58,38.18,1.65,67.25,25.3,81.0,77.87,Moderada
2015,12,2015-12-01,Norte,TO,Palmas,30.89,58.84,20.51,0.54,48.25,23.5,78.1,56.82,Moderada
2015,12,2015-12-01,Nordeste,BA,Salvador,27.28,77.54,25.84,0.55,25.7,30.9,47.9,57.36,Moderada
2015,12,2015-12-01,Nordeste,BA,Feira de Santana,34.08,49.51,23.43,1.12,37.79,31.5,42.6,61.62,Moderada
2015,12,2015-12-01,Nordeste,PE,Recife,53.05,76.54,33.76,1.73,52.69,28.7,86.9,94.45,Ruim
2015,12,2015-12-01,Nordeste,PE,Jaboatão dos Guararapes,28.73,105.74,34.27,0.41,37.44,30.8,66.7,67.88,Moderada
2015,12,2015-12-01,Nordeste,CE,Fortaleza,51.06,103.29,39.58,0.82,35.25,29.6,52.4,91.74,Ruim
2015,12,2015-12-01,Nordeste,CE,Juazeiro do Norte,38.62,60.74,21.95,1.31,40.99,22.3,46.1,69.98,Moderada
2015,12,2015-12-01,Nordeste,MA,São Luís,35.71,79.06,5.46,1.69,30.37,26.2,78.5,69.79,Moderada
2015,12,2015-12-01,Nordeste,PB,João Pessoa,31.14,80.66,26.04,1.79,47.98,22.1,55.3,73.78,Moderada
2015,12,2015-12-01,Centro-Oeste,DF,Brasília,37.5,63.82,25.09,0.53,37.33,23.7,80.6,63.95,Moderada
2015,12,2015-12-01,Centro-Oeste,GO,Goiânia,35.65,64.15,35.97,0.59,31.38,22.8,49.5,64.96,Moderada
2015,12,2015-12-01,Centro-Oeste,GO,Aparecida de Goiânia,29.65,71.93,25.41,1.21,42.66,26.5,61.7,65.0,Moderada
2015,12,2015-12-01,Centro-Oeste,MT,Cuiabá,17.14,76.62,17.58,0.96,50.77,18.3,77.1,51.72,Moderada
2015,12,2015-12-01,Centro-Oeste,MS,Campo Grande,43.74,56.15,34.64,1.03,30.58,22.0,77.1,73.38,Moderada
2015,12,2015-12-01,Sudeste,SP,São Paulo,35.35,67.83,21.65,1.08,54.28,23.4,84.4,68.21,Moderada
2015,12,2015-12-01,Sudeste,SP,Campinas,35.06,70.9,24.48,0.45,45.48,25.7,79.1,63.55,Moderada
